#OTU_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
OTU_1853,0,0,0,0,0,0,0,0,0,0,0,0,321.266267,0,0,288.632999,0,446.5705309,0,595.8682608,0,0,0,0,0,0,0,403.7391719,0,303.2337639,0,349.9788384,2264.939947,711.6965656,0,0,1103.747338,120.9460863,0,364.4873055,116.2016133,814.9451831,506.1547401,554.6756852,393.6956685,237.5934247,129.5692212,521.4223777,100.2919548,0,348.6359128,336.778532,389.4564838,136.8629319,219.7967021,0,1124.152378,515.5369111,605.5695444,0,0,558.439391,0,0,0,854.3963594,381.855351,601.3545833,1089.012853,447.6509216,2091.82007,1054.372273,649.8807877,1225.961475,0,829.2329666,389.7109387,739.5661761,0,0,352.2698774,0,0,625.0416279,1646.036916,1370.17173,0,811.5919576,0,1360.591885,0,0,865.5858229,0,219.1420616,283.6362299,400.646517,692.6940574,167.0151377,136.7767857,840.6305387,399.5885211,416.9431801,0,0,246.884749,254.0023804,0,583.1259673,231.9864441,1453.212032,447.7300677,807.5296182,831.9835447,0,475.0949788,2359.070849,0,1920.788179,567.2754361,981.5028078,1267.69711,0,265.6946321,241.088701,0,0,0,250.5755105,443.7604575,600.4008319,1119.285462,0,0,448.1501749,0,0,464.3179435,475.2806795,1050.39416,0,0,564.1848453,1292.036744,923.4831337,808.3917313,250.2403052,220.333356,248.9436301,599.3934297,743.586633,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_22833,0,0,0,0,0,153.1691928,0,852.955744,1674.001674,620.7993726,2736.90032,0,321.266267,0,0,0,0,0,0,0,0,0,433.0404824,0,0,0,0,0,0,0,1774.491828,349.9788384,323.5628495,1067.544848,0,250.7286097,882.9978707,0,998.2899933,2551.411138,581.0080665,203.7362958,253.0773701,554.6756852,590.5435027,712.7802742,0,260.7111889,100.2919548,334.114274,0,168.389266,129.8188279,0,0,0,0,0,302.7847722,0,257.9195365,279.2196955,709.7464612,0,2335.771135,0,0,1202.709167,0,223.8254608,0,1581.558409,0,0,0,0,0,0,0,0,0,427.6772919,341.7536784,1250.083256,0,456.7239099,0,0,0,680.2959424,0,544.9809977,0,645.5961833,657.4261847,0,600.9697756,230.8980191,167.0151377,0,0,0,625.4147702,277.5661932,746.082626,0,1778.016663,0,1457.814918,1159.932221,1816.51504,1343.190203,807.5296182,1941.294938,1481.664409,1900.379915,4718.141697,5605.651689,1152.472908,567.2754361,0,0,0,0,0,0,0,0,0,887.520915,0,373.095154,0,0,0,1327.462708,0,0,2851.684077,0,0,0,0,516.8146977,1385.224701,0,0,0,0,599.3934297,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_21414,0,0,527.072619,0,0,459.5075785,1001.71261,852.955744,2511.002511,827.7324969,273.690032,275.091158,0,0,0,288.632999,0,446.5705309,394.5883024,2383.473043,695.2722684,432.8311351,866.0809647,0,0,0,0,0,305.2699044,0,0,0,0,0,0,0,0,0,0,0,0,203.7362958,1012.30948,554.6756852,196.8478342,712.7802742,259.1384423,130.3555944,100.2919548,334.114274,813.4837966,168.389266,129.8188279,0,0,0,281.0380946,257.7684556,908.3543166,0,0,837.6590865,0,894.0675546,2335.771135,0,0,1804.06375,0,671.4763823,2440.456748,527.1861364,649.8807877,0,436.9970756,0,0,0,0,0,0,0,0,0,548.6789721,0,0,0,0,0,0,0,288.5286076,0,219.1420616,1134.54492,600.9697756,230.8980191,167.0151377,410.330357,630.472904,1398.559824,0,138.7830966,298.4330504,246.884749,0,755.8994526,0,463.9728882,0,0,0,0,370.4161023,475.0949788,1179.535424,373.7101126,384.1576358,2836.377181,327.1676026,253.539422,931.4159179,265.6946321,0,325.9104041,0,0,250.5755105,0,0,0,0,436.9193343,0,0,547.8835606,464.3179435,0,0,0,850.6379869,1128.369691,258.4073488,0,538.9278209,1000.961221,0,0,599.3934297,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.9954335,807.4783439,305.2699044,0,1330.868871,0,647.125699,1423.393131,4813.27185,2758.014707,1765.995741,1693.245208,4242.732471,1822.436527,813.4112932,611.2088873,2277.696331,554.6756852,196.8478342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.2196955,0,0,0,0,0,0,0,0,0,0,0,0,436.9970756,0,3507.398448,739.5661761,0,0,352.2698774,855.3545837,341.7536784,0,823.0184582,0,864.7123476,1352.653263,0,1020.443914,0,0,865.5858229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.9329684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.9104041,0,0,501.1510211,443.7604575,0,0,0,0,896.3003499,0,0,0,475.2806795,1050.39416,1723.043048,283.5459956,1128.369691,1033.629395,0,0,0,0,0,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_3534,307.3128454,232.1266708,790.6089285,271.5012481,0,153.1691928,0,0,418.5004185,206.9331242,1368.45016,0,0,231.0925213,386.5383101,0,0,0,0,0,0,0,0,0,663.4502086,0,0,0,0,1212.935056,0,0,647.125699,0,0,0,220.7494677,0,0,728.9746109,0,203.7362958,0,184.8918951,393.6956685,237.5934247,259.1384423,260.7111889,0,334.114274,232.4239419,1178.724862,519.2753117,136.8629319,439.5934043,1007.752757,281.0380946,1031.073822,908.3543166,315.1194391,515.8390729,279.2196955,1419.492922,0,1167.885568,569.5975729,381.855351,601.3545833,1089.012853,0,0,527.1861364,0,408.6538251,0,829.2329666,389.7109387,0,0,0,352.2698774,0,0,0,0,0,0,541.0613051,290.3136395,0,0,544.9809977,577.0572152,860.7949111,219.1420616,141.818115,400.646517,230.8980191,835.0756885,273.5535713,420.3152694,599.3827817,625.4147702,138.7830966,447.6495756,0,254.0023804,1511.798905,583.1259673,927.9457765,3269.727073,671.5951015,1076.706158,277.3278482,0,0,786.3569495,0,384.1576358,283.6377181,163.5838013,0,0,0,0,1303.641617,0,476.9173852,501.1510211,0,0,0,0,0,0,442.4875692,547.8835606,928.635887,0,0,430.760762,567.0919912,0,0,0,808.3917313,250.2403052,220.333356,0,0,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_20821,153.6564227,0,263.5363095,0,0,0,333.9042033,213.238936,837.000837,620.7993726,0,0,0,0,0,0,0,0,0,0,695.2722684,0,433.0404824,0,331.7251043,0,0,403.7391719,610.5398088,0,443.622957,0,0,355.8482828,418.5453783,0,0,0,249.5724983,0,0,407.4725916,506.1547401,184.8918951,196.8478342,237.5934247,129.5692212,130.3555944,0,0,116.2119709,168.389266,0,0,0,0,0,0,0,0,0,0,0,0,1167.885568,0,0,0,363.0042842,0,697.2733565,0,0,408.6538251,436.9970756,0,0,1109.349264,365.0568209,907.6038141,1056.809632,855.3545837,1708.768392,0,823.0184582,913.4478199,864.7123476,0,290.3136395,0,722.3268347,272.4904989,577.0572152,430.3974556,876.5682463,141.818115,200.3232585,0,0,410.330357,420.3152694,799.1770423,208.4715901,138.7830966,0,0,0,251.9664842,0,0,0,447.7300677,0,0,0,0,0,0,384.1576358,283.6377181,163.5838013,0,0,531.3892643,723.2661031,0,186.2629941,0,250.5755105,443.7604575,600.4008319,0,407.8435907,873.8386686,448.1501749,1769.950277,3835.184924,464.3179435,1901.122718,0,1723.043048,2268.367965,4513.478762,2842.480837,1385.224701,808.3917313,0,0,248.9436301,399.5956198,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_12310,153.6564227,0,263.5363095,0,637.617981,153.1691928,0,213.238936,837.000837,413.8662484,0,1100.364632,0,231.0925213,386.5383101,0,0,446.5705309,0,595.8682608,1390.544537,432.8311351,433.0404824,0,331.7251043,356.9594124,911.9863004,403.7391719,915.8097132,0,1330.868871,0,323.5628495,0,1255.636135,0,1103.747338,241.8921725,499.1449966,0,348.6048399,0,253.0773701,369.7837902,0,475.1868495,129.5692212,0,200.5839096,167.057137,0,0,0,0,0,0,0,0,0,0,0,279.2196955,0,536.4405327,0,0,0,0,0,0,0,0,0,0,1310.991227,0,389.7109387,369.783088,365.0568209,453.8019071,1056.809632,427.6772919,341.7536784,1875.124884,1371.69743,456.7239099,0,0,0,340.1479712,1444.653669,272.4904989,1154.11443,0,0,141.818115,0,0,0,136.7767857,210.1576347,0,0,277.5661932,298.4330504,0,0,0,583.1259673,231.9864441,363.3030081,0,269.1765394,0,0,0,1179.535424,0,384.1576358,0,0,253.539422,0,0,0,0,558.7889823,0,501.1510211,0,600.4008319,746.190308,0,0,896.3003499,1327.462708,0,464.3179435,475.2806795,1050.39416,430.760762,850.6379869,0,1033.629395,461.7415669,0,750.7209156,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_23519,0,232.1266708,0,0,318.8089905,306.3383857,333.9042033,1066.19468,0,206.9331242,273.690032,0,642.5325341,0,0,0,0,0,0,0,695.2722684,865.6622703,0,424.3886192,0,713.9188247,607.990867,1211.217516,1831.619426,606.4675279,1330.868871,0,647.125699,0,0,0,441.4989354,0,249.5724983,364.4873055,0,611.2088873,0,0,196.8478342,475.1868495,259.1384423,260.7111889,200.5839096,167.057137,0,168.389266,389.4564838,136.8629319,219.7967021,755.8145681,281.0380946,515.5369111,302.7847722,0,0,0,0,178.8135109,0,0,0,0,0,0,697.2733565,0,649.8807877,0,0,0,389.7109387,739.5661761,1095.170463,0,1761.349387,427.6772919,0,0,1097.357944,0,864.7123476,270.5306525,0,0,0,544.9809977,0,0,0,567.2724599,400.646517,230.8980191,0,0,0,199.7942606,0,0,0,246.884749,508.0047607,251.9664842,874.688951,231.9864441,0,447.7300677,538.3530788,277.3278482,370.4161023,475.0949788,786.3569495,1121.130338,0,283.6377181,0,0,465.7079589,0,0,325.9104041,0,0,0,443.7604575,600.4008319,746.190308,0,436.9193343,0,442.4875692,0,0,475.2806795,350.1313868,0,283.5459956,0,1033.629395,923.4831337,0,0,0,248.9436301,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_8562,0,0,0,0,0,153.1691928,0,0,0,0,0,0,0,0,0,0,0,0,394.5883024,0,0,432.8311351,866.0809647,1273.165858,995.1753129,713.9188247,303.9954335,403.7391719,0,606.4675279,443.622957,0,323.5628495,355.8482828,209.2726891,250.7286097,220.7494677,0,499.1449966,364.4873055,116.2016133,407.4725916,253.0773701,554.6756852,196.8478342,237.5934247,129.5692212,130.3555944,0,334.114274,0,0,259.6376558,0,219.7967021,0,0,515.5369111,908.3543166,0,257.9195365,0,473.1643075,0,1751.828351,284.7987865,381.855351,0,0,0,0,0,324.9403939,0,436.9970756,414.6164833,1558.843755,1109.349264,730.1136417,0,0,427.6772919,0,2500.166512,0,0,576.4748984,0,0,0,0,0,288.5286076,645.5961833,219.1420616,0,400.646517,230.8980191,167.0151377,136.7767857,0,0,0,0,447.6495756,0,254.0023804,0,583.1259673,695.9593324,363.3030081,0,269.1765394,0,0,0,393.1784748,373.7101126,0,0,654.3352052,0,465.7079589,0,0,0,0,0,0,1775.04183,900.6012479,0,0,0,0,2212.437846,0,928.635887,475.2806795,1400.525547,0,0,564.1848453,258.4073488,923.4831337,808.3917313,250.2403052,0,746.8308903,799.1912396,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_7202,0,0,0,0,0,0,333.9042033,0,0,0,0,0,0,231.0925213,0,0,0,0,0,595.8682608,1042.908403,0,433.0404824,424.3886192,0,356.9594124,303.9954335,807.4783439,1221.079618,909.7012918,443.622957,0,647.125699,0,418.5453783,0,220.7494677,241.8921725,748.717495,0,0,0,0,184.8918951,590.5435027,475.1868495,129.5692212,130.3555944,100.2919548,0,116.2119709,168.389266,259.6376558,0,0,0,0,257.7684556,0,0,0,558.439391,0,178.8135109,583.9427838,0,0,0,0,0,348.6366783,527.1861364,324.9403939,0,1310.991227,414.6164833,0,0,1460.227283,0,1409.07951,0,1367.014714,1250.083256,548.6789721,0,0,0,290.3136395,1020.443914,0,272.4904989,0,215.1987278,219.1420616,567.2724599,200.3232585,230.8980191,167.0151377,273.5535713,420.3152694,0,208.4715901,0,0,0,508.0047607,0,291.5629837,695.9593324,0,0,0,554.6556964,370.4161023,0,393.1784748,0,384.1576358,0,163.5838013,253.539422,0,531.3892643,0,0,0,0,1252.877553,0,1200.801664,1492.380616,407.8435907,0,0,1327.462708,0,0,950.561359,700.2627736,0,0,564.1848453,516.8146977,461.7415669,269.4639104,0,0,0,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_17939,0,0,0,0,637.617981,153.1691928,667.8084066,639.716808,3348.003348,413.8662484,821.0700961,550.182316,642.5325341,231.0925213,0,288.632999,0,0,0,0,0,432.8311351,0,0,0,0,0,0,0,0,0,0,0,1067.544848,0,0,0,0,0,0,116.2016133,203.7362958,0,369.7837902,0,712.7802742,0,0,0,167.057137,116.2119709,0,0,136.8629319,219.7967021,0,0,257.7684556,0,315.1194391,257.9195365,279.2196955,0,0,1167.885568,284.7987865,381.855351,1202.709167,0,223.8254608,348.6366783,0,0,408.6538251,0,0,0,0,0,0,0,0,1025.261035,625.0416279,0,913.4478199,0,270.5306525,290.3136395,0,180.5817087,544.9809977,288.5286076,215.1987278,0,0,200.3232585,0,0,0,0,0,0,138.7830966,447.6495756,987.5389958,0,755.8994526,1457.814918,695.9593324,1089.909024,1567.055237,807.5296182,277.3278482,370.4161023,475.0949788,0,373.7101126,384.1576358,0,0,0,232.8539795,0,0,0,0,0,0,887.520915,0,0,407.8435907,0,0,0,547.8835606,464.3179435,475.2806795,0,430.760762,0,564.1848453,0,461.7415669,0,0,0,497.8872602,199.7978099,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_7173,0,0,0,0,0,153.1691928,0,213.238936,0,0,273.690032,0,0,0,773.0766202,288.632999,0,893.1410618,0,0,0,0,0,0,0,356.9594124,0,807.4783439,0,0,443.622957,0,0,0,0,0,0,120.9460863,0,364.4873055,232.4032266,0,0,184.8918951,787.391337,237.5934247,0,130.3555944,100.2919548,0,0,673.557064,259.6376558,410.5887958,1318.780213,503.8763787,1124.152378,515.5369111,908.3543166,630.2388783,257.9195365,0,0,357.6270218,1751.828351,0,0,0,0,0,0,0,0,0,0,0,0,0,730.1136417,0,1056.809632,0,0,1250.083256,0,456.7239099,0,541.0613051,290.3136395,680.2959424,361.1634173,544.9809977,0,215.1987278,438.2841231,141.818115,200.3232585,461.7960383,334.0302754,136.7767857,0,0,833.8863603,0,298.4330504,246.884749,254.0023804,0,583.1259673,463.9728882,0,447.7300677,538.3530788,0,0,0,786.3569495,0,768.3152717,283.6377181,163.5838013,0,0,0,0,0,0,0,0,0,0,2238.570924,0,0,0,0,0,0,0,350.1313868,861.5215239,0,0,258.4073488,923.4831337,0,0,0,248.9436301,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_12874,153.6564227,232.1266708,0,271.5012481,318.8089905,153.1691928,0,426.477872,418.5004185,206.9331242,0,0,0,0,0,0,0,446.5705309,394.5883024,0,0,0,433.0404824,424.3886192,0,0,607.990867,0,915.8097132,606.4675279,0,0,0,1067.544848,209.2726891,250.7286097,441.4989354,0,0,0,116.2016133,407.4725916,253.0773701,184.8918951,196.8478342,475.1868495,259.1384423,0,100.2919548,0,0,168.389266,259.6376558,136.8629319,0,0,0,773.3053667,605.5695444,315.1194391,257.9195365,0,0,178.8135109,2335.771135,0,0,0,0,447.6509216,1045.910035,0,324.9403939,817.3076503,436.9970756,0,0,0,0,453.8019071,704.5397548,0,0,625.0416279,0,0,288.2374492,0,0,0,0,0,577.0572152,0,438.2841231,283.6362299,1201.939551,461.7960383,0,0,210.1576347,199.7942606,833.8863603,138.7830966,149.2165252,0,254.0023804,0,0,0,0,0,0,0,370.4161023,0,0,1121.130338,1152.472908,0,0,0,0,265.6946321,0,325.9104041,0,476.9173852,0,0,0,373.095154,0,0,0,884.9751383,0,0,475.2806795,350.1313868,430.760762,0,564.1848453,258.4073488,0,0,750.7209156,440.6667119,0,399.5956198,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_20154,0,0,0,271.5012481,0,0,0,0,418.5004185,0,1094.760128,0,321.266267,0,0,0,0,0,394.5883024,0,695.2722684,0,0,424.3886192,995.1753129,713.9188247,607.990867,0,915.8097132,606.4675279,443.622957,0,0,0,418.5453783,0,441.4989354,241.8921725,249.5724983,364.4873055,116.2016133,611.2088873,0,0,0,475.1868495,259.1384423,130.3555944,100.2919548,0,0,0,0,0,0,0,0,0,0,0,0,0,709.7464612,0,2335.771135,0,381.855351,601.3545833,363.0042842,447.6509216,348.6366783,0,0,0,0,829.2329666,0,0,0,0,352.2698774,427.6772919,341.7536784,1875.124884,1097.357944,0,0,270.5306525,290.3136395,680.2959424,361.1634173,0,288.5286076,0,657.4261847,283.6362299,200.3232585,0,0,136.7767857,0,0,0,0,0,0,254.0023804,251.9664842,0,231.9864441,726.6060161,0,269.1765394,0,0,0,786.3569495,1121.130338,0,0,163.5838013,0,0,0,0,325.9104041,186.2629941,0,501.1510211,0,300.200416,0,0,0,448.1501749,0,1643.650682,0,475.2806795,0,430.760762,567.0919912,564.1848453,516.8146977,0,0,250.2403052,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_13249,153.6564227,232.1266708,263.5363095,0,0,153.1691928,667.8084066,426.477872,0,206.9331242,0,0,0,0,0,0,0,0,394.5883024,0,347.6361342,0,0,424.3886192,663.4502086,0,0,807.4783439,915.8097132,0,443.622957,0,0,0,1255.636135,0,220.7494677,241.8921725,1247.862492,364.4873055,116.2016133,203.7362958,506.1547401,184.8918951,196.8478342,237.5934247,129.5692212,0,100.2919548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.8135109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.6772919,3759.290463,625.0416279,1920.376402,913.4478199,864.7123476,270.5306525,580.6272791,0,0,0,577.0572152,215.1987278,0,141.818115,0,0,0,136.7767857,0,0,0,138.7830966,0,0,0,0,0,231.9864441,0,0,0,0,0,0,0,0,0,0,0,0,0,265.6946321,482.1774021,325.9104041,0,476.9173852,250.5755105,0,1200.801664,373.095154,0,436.9193343,0,0,0,0,475.2806795,700.2627736,0,1134.183982,1128.369691,775.2220465,461.7415669,269.4639104,0,220.333356,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_29328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.3886192,331.7251043,356.9594124,2127.968034,403.7391719,1221.079618,1212.935056,0,699.9576768,647.125699,355.8482828,418.5453783,0,0,0,0,0,116.2016133,0,506.1547401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815.207628,352.2698774,0,683.5073569,0,3017.734347,2740.34346,2017.662144,0,0,0,1264.071961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.7079589,265.6946321,723.2661031,0,186.2629941,0,501.1510211,0,300.200416,0,0,0,0,0,547.8835606,0,0,350.1313868,430.760762,1417.729978,2256.739381,516.8146977,2308.707834,269.4639104,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_4013,0,232.1266708,0,0,0,0,0,0,418.5004185,0,0,0,321.266267,0,0,0,0,0,0,0,1042.908403,0,0,0,995.1753129,713.9188247,303.9954335,1614.956688,0,303.2337639,0,0,0,0,0,0,0,0,249.5724983,0,0,203.7362958,253.0773701,0,590.5435027,237.5934247,129.5692212,130.3555944,100.2919548,334.114274,116.2119709,168.389266,129.8188279,0,219.7967021,0,281.0380946,0,0,0,0,0,0,0,0,284.7987865,381.855351,0,0,223.8254608,0,0,0,0,436.9970756,0,389.7109387,0,365.0568209,0,0,0,0,1250.083256,274.3394861,0,0,270.5306525,0,0,0,272.4904989,0,1075.993639,0,141.818115,400.646517,0,0,547.1071426,420.3152694,0,0,138.7830966,298.4330504,493.7694979,254.0023804,0,0,231.9864441,0,223.8650338,269.1765394,554.6556964,0,475.0949788,2752.249323,0,768.3152717,0,163.5838013,0,232.8539795,265.6946321,0,325.9104041,0,0,0,443.7604575,0,373.095154,0,0,0,884.9751383,547.8835606,464.3179435,475.2806795,0,0,0,0,516.8146977,923.4831337,269.4639104,0,0,0,599.3934297,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7391719,305.2699044,0,0,349.9788384,323.5628495,0,0,0,882.9978707,0,1247.862492,2186.923833,348.6048399,203.7362958,0,554.6756852,196.8478342,1187.967124,0,130.3555944,0,0,0,0,0,0,219.7967021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.7536784,3125.208139,0,913.4478199,0,541.0613051,0,340.1479712,180.5817087,272.4904989,0,2151.987278,1972.278554,141.818115,200.3232585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.3179435,1901.122718,1050.39416,861.5215239,850.6379869,1128.369691,1550.444093,1846.966267,269.4639104,250.2403052,0,248.9436301,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_25511,0,0,0,0,0,0,0,0,0,206.9331242,0,275.091158,321.266267,0,0,288.632999,0,446.5705309,0,0,0,0,0,0,0,356.9594124,0,0,0,303.2337639,0,0,0,0,0,0,0,0,0,0,581.0080665,814.9451831,506.1547401,184.8918951,0,950.373699,0,130.3555944,0,0,348.6359128,168.389266,519.2753117,136.8629319,659.3901064,251.9381894,281.0380946,773.3053667,605.5695444,315.1194391,257.9195365,279.2196955,236.5821537,357.6270218,0,0,0,0,363.0042842,223.8254608,697.2733565,0,649.8807877,0,0,0,389.7109387,0,0,0,0,0,0,0,0,0,0,0,0,0,361.1634173,817.4714966,577.0572152,430.3974556,219.1420616,567.2724599,200.3232585,0,0,273.5535713,0,199.7942606,208.4715901,0,149.2165252,246.884749,508.0047607,251.9664842,0,231.9864441,0,0,0,0,0,475.0949788,0,373.7101126,384.1576358,283.6377181,0,0,0,531.3892643,0,0,0,0,0,0,0,0,0,0,0,0,0,464.3179435,475.2806795,0,0,0,1128.369691,0,0,0,0,0,248.9436301,199.7978099,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_8982,0,0,0,0,0,0,0,213.238936,0,0,0,0,0,0,386.5383101,0,0,0,0,0,347.6361342,0,433.0404824,0,0,713.9188247,0,403.7391719,610.5398088,0,887.245914,0,0,711.6965656,418.5453783,0,0,0,0,0,0,0,0,184.8918951,787.391337,237.5934247,129.5692212,0,0,0,232.4239419,505.167798,259.6376558,273.7258639,0,0,281.0380946,257.7684556,302.7847722,0,257.9195365,0,0,0,1751.828351,0,381.855351,0,0,0,0,0,649.8807877,0,0,414.6164833,389.7109387,369.783088,365.0568209,0,352.2698774,0,0,0,0,0,0,541.0613051,0,0,0,817.4714966,0,0,0,283.6362299,1001.616293,461.7960383,1002.090826,136.7767857,0,599.3827817,208.4715901,0,149.2165252,246.884749,0,0,0,0,363.3030081,223.8650338,269.1765394,0,0,0,0,1121.130338,0,283.6377181,163.5838013,253.539422,0,0,0,0,0,0,0,0,0,1492.380616,0,0,0,0,0,0,950.561359,350.1313868,0,0,0,0,0,269.4639104,0,0,0,0,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_19869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.1753129,0,1519.977167,2018.69586,1221.079618,606.4675279,0,0,970.6885486,0,1046.363446,501.4572195,441.4989354,241.8921725,249.5724983,0,0,203.7362958,253.0773701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.439391,0,0,0,0,0,0,0,0,0,0,0,0,0,829.2329666,0,739.5661761,0,0,0,427.6772919,0,625.0416279,1097.357944,456.7239099,1729.424695,541.0613051,870.9409186,340.1479712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.8539795,531.3892643,482.1774021,0,0,0,501.1510211,0,0,0,0,0,0,0,1095.767121,0,0,350.1313868,1723.043048,1417.729978,1692.554536,258.4073488,0,0,250.2403052,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
