"STATION","DATE","AWND","PRCP"
"USW00093765","2017-05-05","19.01","2.39"
"USW00093765","2017-05-06","14.32","0.00"
"USW00093765","2017-05-07","11.41","0.17"
"USW00093765","2017-05-08","8.95","0.00"
"USW00093765","2017-05-09","4.25","0.07"
"USW00093765","2017-05-10","4.92","0.10"
"USW00093765","2017-05-11","8.50","0.00"
"USW00093765","2017-05-12","9.62","0.00"
"USW00093765","2017-05-13","8.05","0.00"
"USW00093765","2017-05-14","11.18","0.00"
"USW00093765","2017-05-15","9.62","0.00"
"USW00093765","2017-05-16","6.93","0.00"
"USW00093765","2017-05-17","13.42","0.00"
"USW00093765","2017-05-18","12.97","0.00"
"USW00093765","2017-05-19","13.20","0.00"
"USW00093765","2017-05-20","10.96","0.00"
"USW00093765","2017-05-21","7.38","0.00"
"USW00093765","2017-05-22","10.07","0.00"
"USW00093765","2017-05-23","13.42","1.91"
"USW00093765","2017-05-24","11.86","0.11"
"USW00093765","2017-05-25","21.70","0.02"
"USW00093765","2017-05-26","15.43","0.00"
"USW00093765","2017-05-27","10.96","0.00"
"USW00093765","2017-05-28","13.42","0.03"
"USW00093765","2017-05-29","8.95","0.00"
"USW00093765","2017-05-30","8.50","1.45"
"USW00093765","2017-05-31","12.08","0.00"
"USW00093765","2017-06-01","8.72","0.00"
"USW00093765","2017-06-02","6.04","0.00"
"USW00093765","2017-06-03","7.61","0.00"
"USW00093765","2017-06-04","10.51","0.00"
"USW00093765","2017-06-05","16.33","0.02"
"USW00093765","2017-06-06","6.93","0.00"
"USW00093765","2017-06-07","10.51","0.42"
"USW00093765","2017-06-08","13.65","0.80"
"USW00093765","2017-06-09","8.28","0.00"
"USW00093765","2017-06-10","8.50","0.00"
"USW00093765","2017-06-11","8.28","0.00"
"USW00093765","2017-06-12","8.05","0.00"
"USW00093765","2017-06-13","9.17","0.00"
"USW00093765","2017-06-14","11.63","0.00"
"USW00093765","2017-06-15","6.93","0.00"
"USW00093765","2017-06-16","12.08","0.00"
"USW00093765","2017-06-17","12.53","0.05"
"USW00093765","2017-06-18","15.88","0.00"
"USW00093765","2017-06-19","17.45","0.06"
"USW00093765","2017-06-20","11.41","0.35"
"USW00093765","2017-06-21","9.62","0.36"
"USW00093765","2017-06-22","8.95","0.02"
"USW00093765","2017-06-23","16.55","0.00"
"USW00093765","2017-06-24","20.36","0.59"
"USW00093765","2017-06-25","8.50","0.17"
"USW00093765","2017-06-26","4.92","0.00"
"USW00093765","2017-06-27","6.26","0.00"
"USW00093765","2017-06-28","6.49","0.00"
"USW00093765","2017-06-29","8.05","0.00"
"USW00093765","2017-06-30","9.84","0.04"
"USW00093765","2017-07-01","16.55","0.01"
"USW00093765","2017-07-02","13.87","0.06"
"USW00093765","2017-07-03","9.40","0.78"
"USW00093765","2017-07-04","9.62","0.00"
"USW00093765","2017-07-05","6.04","0.75"
"USW00093765","2017-07-06","12.08","0.00"
"USW00093765","2017-07-07","18.79","0.03"
"USW00093765","2017-07-08","19.69","0.05"
"USW00093765","2017-07-09","6.93","0.21"
"USW00093765","2017-07-10","6.26","0.47"
"USW00093765","2017-07-11","13.20","0.00"
"USW00093765","2017-07-12","12.75","0.00"
"USW00093765","2017-07-13","12.75","0.00"
"USW00093765","2017-07-14","14.09","0.00"
"USW00093765","2017-07-15","13.42","0.02"
"USW00093765","2017-07-16","7.16","0.01"
"USW00093765","2017-07-17","7.16","0.28"
"USW00093765","2017-07-18","4.25","0.79"
"USW00093765","2017-07-19","3.58","0.00"
"USW00093765","2017-07-20","6.93","0.00"
"USW00093765","2017-07-21","11.86","0.00"
"USW00093765","2017-07-22","15.88","0.00"
"USW00093765","2017-07-23","17.22","0.00"
"USW00093765","2017-07-24","16.55","0.00"
"USW00093765","2017-07-25","8.72","0.06"
"USW00093765","2017-07-26","6.93","0.00"
"USW00093765","2017-07-27","7.61","0.00"
"USW00093765","2017-07-28","12.08","0.00"
"USW00093765","2017-07-29","14.09","0.55"
"USW00093765","2017-07-30","12.08","0.00"
"USW00093765","2017-07-31","9.84","0.00"
"USW00093765","2017-08-01","4.92","0.00"
"USW00093765","2017-08-02","3.80","0.00"
"USW00093765","2017-08-03","4.70","0.00"
"USW00093765","2017-08-04","8.72","0.06"
"USW00093765","2017-08-05","11.18","0.25"
"USW00093765","2017-08-06","6.26","0.00"
"USW00093765","2017-08-07","14.99","0.16"
"USW00093765","2017-08-08","12.97","1.05"
"USW00093765","2017-08-09","7.83","0.54"
"USW00093765","2017-08-10","4.03","0.00"
"USW00093765","2017-08-11","8.50","0.00"
"USW00093765","2017-08-12","10.96","0.10"
"USW00093765","2017-08-13","8.05","0.01"
"USW00093765","2017-08-14","5.82","0.00"
"USW00093765","2017-08-15","6.93","0.00"
"USW00093765","2017-08-16","4.70","0.00"
"USW00093765","2017-08-17","5.59","0.00"
"USW00093765","2017-08-18","14.76","0.00"
"USW00093765","2017-08-19","9.84","0.14"
"USW00093765","2017-08-20","2.91","0.01"
"USW00093765","2017-08-21","4.25","0.00"
"USW00093765","2017-08-22","8.72","0.00"
"USW00093765","2017-08-23","14.32","0.16"
"USW00093765","2017-08-24","7.83","0.01"
"USW00093765","2017-08-25","7.83","0.29"
"USW00093765","2017-08-26","10.07","0.00"
"USW00093765","2017-08-27","12.08","0.00"
"USW00093765","2017-08-28","9.84","2.11"
"USW00093765","2017-08-29","12.75","0.80"
"USW00093765","2017-08-30","6.93","0.00"
"USW00093765","2017-08-31","10.29","0.10"
"USW00093765","2017-09-01","8.05","1.83"
"USW00093765","2017-09-02","7.38","1.65"
"USW00093765","2017-09-03","9.40","0.00"
"USW00093765","2017-09-04","6.26","0.00"
"USW00093765","2017-09-05","13.42","0.04"
"USW00093765","2017-09-06","11.63","1.14"
"USW00093765","2017-09-07","6.71","0.00"
"USW00093765","2017-09-08","6.26","0.00"
"USW00093765","2017-09-09","10.74","0.00"
"USW00093765","2017-09-10","11.63","0.00"
"USW00093765","2017-09-11","13.20","0.00"
"USW00093765","2017-09-12","9.40","0.14"
"USW00093765","2017-09-13","6.26","0.00"
"USW00093765","2017-09-14","7.38","0.01"
"USW00093765","2017-09-15","3.13","0.04"
"USW00093765","2017-09-16","7.61","0.00"
"USW00093765","2017-09-17","10.29","0.26"
"USW00093765","2017-09-18","13.42","0.00"
"USW00093765","2017-09-19","8.95","0.00"
"USW00093765","2017-09-20","7.16","0.00"
"USW00093765","2017-09-21","4.47","0.00"
"USW00093765","2017-09-22","4.03","0.00"
"USW00093765","2017-09-23","5.82","0.00"
"USW00093765","2017-09-24","10.51","0.00"
"USW00093765","2017-09-25","15.88","0.00"
"USW00093765","2017-09-26","21.47","0.04"
"USW00093765","2017-09-27","15.21","0.00"
"USW00093765","2017-09-28","6.71","0.00"
"USW00093765","2017-09-29","9.17","0.00"
"USW00093765","2017-09-30","10.96","0.00"
"USW00093765","2017-10-01","11.86","0.00"
"USW00093765","2017-10-02","8.72","0.00"
"USW00093765","2017-10-03","8.95","0.00"
"USW00093765","2017-10-04","8.28","0.00"
"USW00093765","2017-10-05","4.92","0.00"
"USW00093765","2017-10-06","4.92","0.00"
"USW00093765","2017-10-07","9.17","0.00"
"USW00093765","2017-10-08","8.50","0.00"
"USW00093765","2017-10-09","12.30","0.00"
"USW00093765","2017-10-10","10.29","0.03"
"USW00093765","2017-10-11","12.08","0.00"
"USW00093765","2017-10-12","8.05","0.47"
"USW00093765","2017-10-13","12.75","0.00"
"USW00093765","2017-10-14","7.16","0.03"
"USW00093765","2017-10-15","5.37","0.00"
"USW00093765","2017-10-16","10.74","0.14"
"USW00093765","2017-10-17","11.86","0.00"
"USW00093765","2017-10-18","9.84","0.00"
"USW00093765","2017-10-19","5.82","0.00"
"USW00093765","2017-10-20","2.46","0.00"
"USW00093765","2017-10-21","3.58","0.00"
"USW00093765","2017-10-22","4.70","0.00"
"USW00093765","2017-10-23","10.51","0.41"
"USW00093765","2017-10-24","13.87","2.77"
"USW00093765","2017-10-25","9.40","0.00"
"USW00093765","2017-10-26","9.62","0.00"
"USW00093765","2017-10-27","2.01","0.00"
"USW00093765","2017-10-28","5.82","0.00"
"USW00093765","2017-10-29","12.75","0.94"
"USW00093765","2017-10-30","11.41","0.00"
"USW00093765","2017-10-31","4.25","0.00"
"USW00093765","2017-11-01","2.91","0.00"
"USW00093765","2017-11-02","2.91","0.00"
"USW00093765","2017-11-03","3.58","0.00"
"USW00093765","2017-11-04","9.17","0.00"
"USW00093765","2017-11-05","6.04","0.00"
"USW00093765","2017-11-06","6.26","0.00"
"USW00093765","2017-11-07","4.70","0.00"
"USW00093765","2017-11-08","11.41","0.16"
"USW00093765","2017-11-09","6.71","0.34"
"USW00093765","2017-11-10","13.20","0.05"
"USW00093765","2017-11-11","13.20","0.00"
"USW00093765","2017-11-12","8.50","0.00"
"USW00093765","2017-11-13","10.29","0.01"
"USW00093765","2017-11-14","12.53","0.00"
"USW00093765","2017-11-15","11.41","0.00"
"USW00093765","2017-11-16","8.05","0.00"
"USW00093765","2017-11-17","7.16","0.00"
"USW00093765","2017-11-18","8.95","0.00"
"USW00093765","2017-11-19","17.67","0.05"
"USW00093765","2017-11-20","5.82","0.00"
"USW00093765","2017-11-21","3.58","0.05"
"USW00093765","2017-11-22","6.71","0.59"
"USW00093765","2017-11-23","9.40","0.00"
"USW00093765","2017-11-24","10.96","0.00"
"USW00093765","2017-11-25","8.50","0.00"
"USW00093765","2017-11-26","5.59","0.00"
"USW00093765","2017-11-27","3.36","0.00"
"USW00093765","2017-11-28","4.70","0.00"
"USW00093765","2017-11-29",,"0.00"
"USW00093765","2017-11-30",,"0.00"
"USW00093765","2017-12-01","6.26","0.00"
"USW00093765","2017-12-02","8.05","0.00"
"USW00093765","2017-12-03","8.50","0.00"
"USW00093765","2017-12-04","8.05","0.00"
"USW00093765","2017-12-05","8.72","0.45"
"USW00093765","2017-12-06","8.05","0.23"
"USW00093765","2017-12-07","7.16","0.17"
"USW00093765","2017-12-08","11.63","0.72"
"USW00093765","2017-12-09","13.20","0.92"
"USW00093765","2017-12-10","11.18","0.00"
"USW00093765","2017-12-11","4.70","0.00"
"USW00093765","2017-12-12","15.21","0.00"
"USW00093765","2017-12-13","15.66","0.00"
"USW00093765","2017-12-14","10.29","0.00"
"USW00093765","2017-12-15","8.05","0.00"
"USW00093765","2017-12-16","6.26","0.00"
"USW00093765","2017-12-17","2.68","0.00"
"USW00093765","2017-12-18","4.25","0.00"
"USW00093765","2017-12-19","6.93","0.00"
"USW00093765","2017-12-20","6.71","0.33"
"USW00093765","2017-12-21","11.41","0.07"
"USW00093765","2017-12-22","5.82","0.00"
"USW00093765","2017-12-23","11.63","0.00"
"USW00093765","2017-12-24","6.93","0.23"
"USW00093765","2017-12-25","12.08","0.00"
"USW00093765","2017-12-26","5.82","0.00"
"USW00093765","2017-12-27","11.41","0.26"
"USW00093765","2017-12-28","13.87","0.00"
"USW00093765","2017-12-29","6.93","0.00"
"USW00093765","2017-12-30","5.59","0.00"
"USW00093765","2017-12-31","15.21","0.00"
"USW00093765","2018-01-01","14.54","0.00"
"USW00093765","2018-01-02","8.50","0.00"
"USW00093765","2018-01-03","14.32","1.13"
"USW00093765","2018-01-04","20.58","0.28"
"USW00093765","2018-01-05","13.42","0.00"
"USW00093765","2018-01-06","10.07","0.00"
"USW00093765","2018-01-07","8.95","0.00"
"USW00093765","2018-01-08","2.91","0.00"
"USW00093765","2018-01-09","4.70","0.00"
"USW00093765","2018-01-10","6.71","0.00"
"USW00093765","2018-01-11","10.96","0.01"
"USW00093765","2018-01-12","15.66","1.55"
"USW00093765","2018-01-13","15.21","0.00"
"USW00093765","2018-01-14","15.43","0.00"
"USW00093765","2018-01-15","12.75","0.01"
"USW00093765","2018-01-16","4.70","0.00"
"USW00093765","2018-01-17","10.74","0.25"
"USW00093765","2018-01-18","13.65","0.04"
"USW00093765","2018-01-19","7.83","0.00"
"USW00093765","2018-01-20","10.07","0.00"
"USW00093765","2018-01-21","2.68","0.00"
"USW00093765","2018-01-22","4.25","0.00"
"USW00093765","2018-01-23","15.21","0.39"
"USW00093765","2018-01-24","8.05","0.00"
"USW00093765","2018-01-25","9.17","0.00"
"USW00093765","2018-01-26","5.82","0.00"
"USW00093765","2018-01-27","5.59","0.00"
"USW00093765","2018-01-28","2.68","1.51"
"USW00093765","2018-01-29","12.53","1.70"
"USW00093765","2018-01-30","16.11","0.00"
"USW00093765","2018-01-31","7.83","0.00"
"USW00093765","2018-02-01","13.42","0.00"
"USW00093765","2018-02-02","15.88","0.06"
"USW00093765","2018-02-03","7.83","0.00"
"USW00093765","2018-02-04","11.86","0.19"
"USW00093765","2018-02-05","9.17","0.00"
"USW00093765","2018-02-06","4.25","0.00"
"USW00093765","2018-02-07","11.63","0.00"
"USW00093765","2018-02-08","10.51","0.00"
"USW00093765","2018-02-09","7.16","0.00"
"USW00093765","2018-02-10","10.29","0.28"
"USW00093765","2018-02-11","13.65","0.01"
"USW00093765","2018-02-12","12.97","0.13"
"USW00093765","2018-02-13","14.09","0.00"
"USW00093765","2018-02-14","6.93","0.00"
"USW00093765","2018-02-15","13.87","0.00"
"USW00093765","2018-02-16","15.21","0.00"
"USW00093765","2018-02-17","8.50","0.00"
"USW00093765","2018-02-18","10.51","0.00"
"USW00093765","2018-02-19","7.61","0.00"
"USW00093765","2018-02-20","8.50","0.00"
"USW00093765","2018-02-21","8.05","0.00"
"USW00093765","2018-02-22","7.16","0.00"
"USW00093765","2018-02-23","5.14","0.00"
"USW00093765","2018-02-24","10.29","0.04"
"USW00093765","2018-02-25","12.97","0.01"
"USW00093765","2018-02-26","9.40","0.06"
"USW00093765","2018-02-27","9.84","0.00"
"USW00093765","2018-02-28","4.70","0.04"
"USW00093765","2018-03-01","11.86","0.26"
"USW00093765","2018-03-02","28.41","0.00"
"USW00093765","2018-03-03","21.47","0.00"
"USW00093765","2018-03-04","13.65","0.00"
"USW00093765","2018-03-05","8.95","0.00"
"USW00093765","2018-03-06","5.59","0.20"
"USW00093765","2018-03-07","14.32","0.09"
"USW00093765","2018-03-08","10.51","0.00"
"USW00093765","2018-03-09","12.30","0.00"
"USW00093765","2018-03-10","8.72","0.00"
"USW00093765","2018-03-11","9.17","0.03"
"USW00093765","2018-03-12","17.22","0.53"
"USW00093765","2018-03-13","12.75","0.00"
"USW00093765","2018-03-14","12.75","0.00"
"USW00093765","2018-03-15","19.46","0.00"
"USW00093765","2018-03-16","12.75","0.00"
"USW00093765","2018-03-17","9.84","0.00"
"USW00093765","2018-03-18","9.40","0.01"
"USW00093765","2018-03-19","5.82","0.07"
"USW00093765","2018-03-20","11.86","0.45"
"USW00093765","2018-03-21","14.99","0.04"
"USW00093765","2018-03-22","13.42","0.00"
"USW00093765","2018-03-23","8.95","0.00"
"USW00093765","2018-03-24","5.59",
"USW00093765","2018-03-25","15.43","0.78"
"USW00093765","2018-03-26","16.55","0.00"
"USW00093765","2018-03-27","7.83","0.00"
"USW00093765","2018-03-28","10.74","0.00"
"USW00093765","2018-03-29","11.63","0.00"
"USW00093765","2018-03-30","15.43","0.00"
"USW00093765","2018-03-31","9.40","0.00"
"USW00093765","2018-04-01","5.82","0.00"
"USW00093765","2018-04-02","10.29","0.00"
"USW00093765","2018-04-03","11.18","0.00"
"USW00093765","2018-04-04","16.33","0.15"
"USW00093765","2018-04-05","8.50","0.00"
"USW00093765","2018-04-06","8.95","0.00"
"USW00093765","2018-04-07","12.75","1.35"
"USW00093765","2018-04-08","10.07","0.20"
"USW00093765","2018-04-09","8.50","0.23"
"USW00093765","2018-04-10","10.96","0.00"
"USW00093765","2018-04-11","8.28","0.00"
"USW00093765","2018-04-12","6.71","0.00"
"USW00093765","2018-04-13","11.86","0.00"
"USW00093765","2018-04-14","10.07","0.00"
"USW00093765","2018-04-15","14.09","0.22"
"USW00093765","2018-04-16","22.15","0.80"
"USW00093765","2018-04-17","17.22","0.00"
"USW00093765","2018-04-18","16.11","0.00"
"USW00093765","2018-04-19","20.80","0.00"
"USW00093765","2018-04-20","8.50","0.00"
"USW00093765","2018-04-21","6.71","0.00"
"USW00093765","2018-04-22","6.71","0.00"
"USW00093765","2018-04-23","11.41","0.02"
"USW00093765","2018-04-24","12.75",
"USW00093765","2018-04-25","10.51","0.00"
"USW00093765","2018-04-26","6.26","0.00"
"USW00093765","2018-04-27","8.50","0.04"
"USW00093765","2018-04-28","8.50","0.00"
"USW00093765","2018-04-29","8.95","0.00"
"USW00093765","2018-04-30","7.38","0.00"
"USW00093765","2018-05-01","12.75","0.00"
"USW00093765","2018-05-02","10.29","0.00"
"USW00093765","2018-05-03","11.18","0.00"
"USW00093765","2018-05-04","12.75","0.00"
"USW00093765","2018-05-05","8.28","0.52"
"USW00093765","2018-05-06","5.82",
"USW00093765","2018-05-07","10.07",
"USW00093765","2018-05-08","12.97","0.01"
"USW00093765","2018-05-09","6.93","0.00"
"USW00093765","2018-05-10","7.16","0.00"
"USW00093765","2018-05-11","6.71","0.00"
"USW00093765","2018-05-12","7.83","0.00"
"USW00093765","2018-05-13","12.97","0.00"
"USW00093765","2018-05-14","10.96","0.00"
"USW00093765","2018-05-15","8.72","0.05"
"USW00093765","2018-05-16","9.40","0.28"
"USW00093765","2018-05-17","9.62","0.60"
"USW00093765","2018-05-18","10.29","0.30"
"USW00093765","2018-05-19","12.30","0.00"
"USW00093765","2018-05-20","13.65","0.00"
"USW00093765","2018-05-21","11.63","0.00"
"USW00093765","2018-05-22","11.41","0.00"
"USW00093765","2018-05-23","14.54","0.27"
"USW00093765","2018-05-24","5.82","0.19"
"USW00093765","2018-05-25","8.05","0.00"
"USW00093765","2018-05-26","11.86","0.00"
"USW00093765","2018-05-27","9.40","0.00"
"USW00093765","2018-05-28","7.61","2.06"
"USW00093765","2018-05-29","11.41","0.01"
"USW00093765","2018-05-30","9.40","0.00"
"USW00093765","2018-05-31","10.07","0.00"
"USW00093765","2018-06-01","12.30","0.00"
"USW00093765","2018-06-02","11.63","0.33"
"USW00093765","2018-06-03","7.83","0.33"
"USW00093765","2018-06-04","8.72","0.01"
"USW00093765","2018-06-05","6.71","0.00"
"USW00093765","2018-06-06","7.61","0.03"
"USW00093765","2018-06-07","7.83","0.00"
"USW00093765","2018-06-08","7.61","0.00"
"USW00093765","2018-06-09","7.16","1.02"
"USW00093765","2018-06-10","6.71","0.24"
"USW00093765","2018-06-11","10.51","1.07"
"USW00093765","2018-06-12","6.49","0.00"
"USW00093765","2018-06-13","9.84","0.02"
"USW00093765","2018-06-14","10.96","0.50"
"USW00093765","2018-06-15","5.37","0.05"
"USW00093765","2018-06-16","7.16","0.00"
"USW00093765","2018-06-17","13.42","0.00"
"USW00093765","2018-06-18","11.41","0.51"
"USW00093765","2018-06-19","10.51","0.00"
"USW00093765","2018-06-20","6.26","0.10"
"USW00093765","2018-06-21","10.74","0.18"
"USW00093765","2018-06-22","11.18","0.19"
"USW00093765","2018-06-23","17.22","0.00"
"USW00093765","2018-06-24","14.99","0.24"
"USW00093765","2018-06-25","8.72","0.37"
"USW00093765","2018-06-26","6.49","0.79"
"USW00093765","2018-06-27","3.80","0.08"
"USW00093765","2018-06-28","13.20","0.00"
"USW00093765","2018-06-29","6.04","0.14"
"USW00093765","2018-06-30","3.58","0.00"
"USW00093765","2018-07-01","4.92","0.00"
"USW00093765","2018-07-02","3.36","0.00"
"USW00093765","2018-07-03","7.16","0.00"
"USW00093765","2018-07-04","6.04","0.16"
"USW00093765","2018-07-05","6.26","0.01"
"USW00093765","2018-07-06","3.36","0.10"
"USW00093765","2018-07-07","15.66","0.06"
"USW00093765","2018-07-08","17.00","0.04"
"USW00093765","2018-07-09","13.42","0.00"
"USW00093765","2018-07-10","8.95","0.00"
"USW00093765","2018-07-11","8.50","0.00"
"USW00093765","2018-07-12","7.83","0.22"
"USW00093765","2018-07-13","9.17","0.00"
"USW00093765","2018-07-14","5.82","0.00"
"USW00093765","2018-07-15","6.04","0.00"
"USW00093765","2018-07-16","6.71","0.00"
"USW00093765","2018-07-17","17.22","0.00"
"USW00093765","2018-07-18","7.61","0.29"
"USW00093765","2018-07-19","6.71","0.00"
"USW00093765","2018-07-20","8.28","1.54"
"USW00093765","2018-07-21","10.74","1.07"
"USW00093765","2018-07-22","12.53","0.17"
"USW00093765","2018-07-23","11.86","0.46"
"USW00093765","2018-07-24","11.41","3.51"
"USW00093765","2018-07-25","10.74","1.27"
"USW00093765","2018-07-26","8.95","0.00"
"USW00093765","2018-07-27","11.18","0.58"
"USW00093765","2018-07-28","13.20","0.00"
"USW00093765","2018-07-29","8.28","1.38"
"USW00093765","2018-07-30","8.72","0.61"
"USW00093765","2018-07-31","11.86","0.00"
"USW00093765","2018-08-01","13.20","0.00"
"USW00093765","2018-08-02","9.17","1.40"
"USW00093765","2018-08-03","8.05","0.35"
"USW00093765","2018-08-04","9.40","0.09"
"USW00093765","2018-08-05","6.49","0.67"
"USW00093765","2018-08-06","6.49","0.00"
"USW00093765","2018-08-07","11.41","0.03"
"USW00093765","2018-08-08","13.42","0.05"
"USW00093765","2018-08-09","10.07","0.00"
"USW00093765","2018-08-10","5.82","0.00"
"USW00093765","2018-08-11","10.51","0.17"
"USW00093765","2018-08-12","10.51","0.19"
"USW00093765","2018-08-13","8.05","0.70"
"USW00093765","2018-08-14","10.29","0.00"
"USW00093765","2018-08-15","10.29","0.00"
"USW00093765","2018-08-16","10.74","0.00"
"USW00093765","2018-08-17","13.87","0.00"
"USW00093765","2018-08-18","18.12","0.00"
"USW00093765","2018-08-19","15.88","0.00"
"USW00093765","2018-08-20","9.40","0.01"
"USW00093765","2018-08-21","14.76","0.00"
"USW00093765","2018-08-22","16.11","0.02"
"USW00093765","2018-08-23","8.50","0.00"
"USW00093765","2018-08-24","8.05","0.00"
"USW00093765","2018-08-25","5.82","0.07"
"USW00093765","2018-08-26","5.14","0.00"
"USW00093765","2018-08-27","6.26","0.00"
"USW00093765","2018-08-28","9.62","0.00"
"USW00093765","2018-08-29","11.18","0.00"
"USW00093765","2018-08-30","11.41","0.00"
"USW00093765","2018-08-31","7.61","0.00"
"USW00093765","2018-09-01","3.58","0.00"
"USW00093765","2018-09-02","4.25","0.00"
"USW00093765","2018-09-03","4.25","0.07"
"USW00093765","2018-09-04","4.92","0.02"
"USW00093765","2018-09-05","6.04","0.19"
"USW00093765","2018-09-06","4.25","0.00"
"USW00093765","2018-09-07","3.80","0.00"
"USW00093765","2018-09-08","3.80","0.00"
"USW00093765","2018-09-09","5.37","0.28"
"USW00093765","2018-09-10","5.37","0.43"
"USW00093765","2018-09-11","3.58","0.03"
"USW00093765","2018-09-12","8.28","0.13"
"USW00093765","2018-09-13","23.04","0.23"
"USW00093765","2018-09-14",,"6.90"
"USW00093765","2018-09-15",,"10.25"
"USW00093765","2018-09-16",,"1.39"
"USW00093765","2018-09-17","13.42","0.04"
"USW00093765","2018-09-18","12.97","0.21"
"USW00093765","2018-09-19","6.93","0.53"
"USW00093765","2018-09-20",,"0.01"
"USW00093765","2018-09-21",,"0.00"
"USW00093765","2018-09-22",,"0.00"
"USW00093765","2018-09-23",,"0.00"
"USW00093765","2018-09-24",,"0.00"
"USW00093765","2018-09-25",,"0.22"
"USW00093765","2018-09-26",,"0.20"
"USW00093765","2018-09-27",,"0.07"
"USW00093765","2018-09-28","11.41","0.42"
"USW00093765","2018-09-29","7.38","0.02"
"USW00093765","2018-09-30","8.50","0.00"
"USW00093765","2018-10-01","5.59","0.00"
"USW00093765","2018-10-02","4.25","0.00"
"USW00093765","2018-10-03","6.93","0.00"
"USW00093765","2018-10-04","7.83","0.00"
"USW00093765","2018-10-05","5.82","0.00"
"USW00093765","2018-10-06","4.70","0.00"
"USW00093765","2018-10-07","4.70","0.00"
"USW00093765","2018-10-08","8.05","0.04"
"USW00093765","2018-10-09","9.62","0.06"
"USW00093765","2018-10-10","12.08","0.00"
"USW00093765","2018-10-11","21.47","0.10"
"USW00093765","2018-10-12","7.38","0.00"
"USW00093765","2018-10-13","7.61","0.00"
"USW00093765","2018-10-14","6.49","0.00"
"USW00093765","2018-10-15","8.05","0.19"
"USW00093765","2018-10-16","7.16","0.00"
"USW00093765","2018-10-17","8.50","0.01"
"USW00093765","2018-10-18","8.72","0.00"
"USW00093765","2018-10-19","5.37","0.00"
"USW00093765","2018-10-20","12.30","0.08"
"USW00093765","2018-10-21","17.00","0.00"
"USW00093765","2018-10-22","5.37","0.00"
"USW00093765","2018-10-23",,"0.00"
"USW00093765","2018-10-24","10.29","0.00"
"USW00093765","2018-10-25","6.26","0.00"
"USW00093765","2018-10-26","9.62","2.17"
"USW00093765","2018-10-27","12.30","0.00"
"USW00093765","2018-10-28","13.20","0.00"
"USW00093765","2018-10-29","11.18","0.00"
"USW00093765","2018-10-30","4.92","0.00"
"USW00093765","2018-10-31","7.61","0.00"
"USW00093765","2018-11-01","10.07","0.00"
"USW00093765","2018-11-02","15.88","0.07"
"USW00093765","2018-11-03","11.63","0.08"
"USW00093765","2018-11-04","9.62","0.00"
"USW00093765","2018-11-05","7.83","0.68"
"USW00093765","2018-11-06","10.51","0.01"
"USW00093765","2018-11-07","6.04","0.04"
"USW00093765","2018-11-08","12.53","0.53"
"USW00093765","2018-11-09","9.17","0.02"
"USW00093765","2018-11-10","12.53","0.03"
"USW00093765","2018-11-11","10.96","0.00"
"USW00093765","2018-11-12","9.84","0.02"
"USW00093765","2018-11-13","10.51","2.72"
"USW00093765","2018-11-14","14.99","0.00"
"USW00093765","2018-11-15","15.21","1.39"
"USW00093765","2018-11-16","12.53","0.00"
"USW00093765","2018-11-17","6.71","0.00"
"USW00093765","2018-11-18","5.82","0.00"
"USW00093765","2018-11-19","6.93","0.18"
"USW00093765","2018-11-20","7.61","0.00"
"USW00093765","2018-11-21","8.05","0.00"
"USW00093765","2018-11-22","10.96","0.00"
"USW00093765","2018-11-23","11.63","0.00"
"USW00093765","2018-11-24","14.76","0.75"
"USW00093765","2018-11-25","7.16","0.00"
"USW00093765","2018-11-26","10.51","0.07"
"USW00093765","2018-11-27","11.63","0.00"
"USW00093765","2018-11-28","14.32","0.00"
"USW00093765","2018-11-29","5.82","0.00"
"USW00093765","2018-11-30","9.40","0.00"
"USW00093765","2018-12-01","4.70",
"USW00093765","2018-12-02","11.41","0.01"
"USW00093765","2018-12-03","11.18","0.00"
"USW00093765","2018-12-04","7.83","0.00"
"USW00093765","2018-12-05","9.17","0.00"
"USW00093765","2018-12-06","7.61","0.00"
"USW00093765","2018-12-07","6.04","0.00"
"USW00093765","2018-12-08","8.28","0.00"
"USW00093765","2018-12-09","16.55","1.09"
"USW00093765","2018-12-10","16.33","0.12"
"USW00093765","2018-12-11","11.63",
"USW00093765","2018-12-12","6.26","0.00"
"USW00093765","2018-12-13","2.46","0.00"
"USW00093765","2018-12-14","9.40","0.77"
"USW00093765","2018-12-15","8.50","0.59"
"USW00093765","2018-12-16","10.96","0.00"
"USW00093765","2018-12-17","8.05","0.00"
"USW00093765","2018-12-18","8.28","0.00"
"USW00093765","2018-12-19","6.93","0.00"
"USW00093765","2018-12-20","9.62","0.14"
"USW00093765","2018-12-21","20.58","0.07"
"USW00093765","2018-12-22","13.65","0.00"
"USW00093765","2018-12-23","7.16","0.00"
"USW00093765","2018-12-24","10.51","0.00"
"USW00093765","2018-12-25","3.80","0.00"
"USW00093765","2018-12-26","7.38","0.00"
"USW00093765","2018-12-27","10.07","0.00"
"USW00093765","2018-12-28","13.87","0.95"
"USW00093765","2018-12-29","5.37","0.00"
"USW00093765","2018-12-30","3.58",
"USW00093765","2018-12-31","7.16","0.08"
"USW00093765","2019-01-01","11.41","0.00"
"USW00093765","2019-01-02","8.50","0.00"
"USW00093765","2019-01-03","4.70","0.01"
"USW00093765","2019-01-04","6.93","0.54"
